protein,accession,geneid,authid,description,chromosome,locus,organism,short_accession
NP_014761,RTC5,854285,SGD:S000005644,Rtc5p,XV,-,Saccharomyces cerevisiae
NP_014762,RIO1,854286,SGD:S000005645,protein kinase RIO1,XV,-,Saccharomyces cerevisiae
NP_014763,GCY1,854287,SGD:S000005646,glycerol 2-dehydrogenase (NADP(+)) GCY1,XV,-,Saccharomyces cerevisiae
NP_014765,PFY1,854289,SGD:S000005648,profilin,XV,-,Saccharomyces cerevisiae
NP_014766,LEO1,854290,SGD:S000005649,Leo1p,XV,-,Saccharomyces cerevisiae
NP_014767,UBP2,854291,SGD:S000005650,ubiquitin-specific protease UBP2,XV,-,Saccharomyces cerevisiae
NP_014768,CAT5,854292,SGD:S000005651,putative monooxygenase CAT5,XV,-,Saccharomyces cerevisiae
NP_014769,IAH1,854293,SGD:S000005652,isoamyl acetate-hydrolyzing esterase,XV,-,Saccharomyces cerevisiae
NP_014770,RGA1,854294,SGD:S000005653,GTPase-activating protein RGA1,XV,-,Saccharomyces cerevisiae
NP_014771,ADE2,854295,SGD:S000005654,phosphoribosylaminoimidazole carboxylase ADE2,XV,-,Saccharomyces cerevisiae
NP_014772,AFI1,854296,SGD:S000005655,Afi1p,XV,-,Saccharomyces cerevisiae
NP_014773,ORT1,854297,SGD:S000005656,Ort1p,XV,-,Saccharomyces cerevisiae
NP_014774,YOR131C,854299,SGD:S000005657,putative haloacid dehalogenase-like hydrolase,XV,-,Saccharomyces cerevisiae
NP_014775,VPS17,854300,SGD:S000005658,retromer subunit VPS17,XV,-,Saccharomyces cerevisiae
NP_014776,EFT1,854301,SGD:S000005659,elongation factor 2,XV,-,Saccharomyces cerevisiae
NP_014777,BAG7,854302,SGD:S000005660,GTPase-activating protein BAG7,XV,-,Saccharomyces cerevisiae
NP_014779,IDH2,854303,SGD:S000005662,isocitrate dehydrogenase (NAD(+)) IDH2,XV,-,Saccharomyces cerevisiae
NP_014780,SIA1,854305,SGD:S000005663,Sia1p,XV,-,Saccharomyces cerevisiae
NP_014781,RUP1,854306,SGD:S000005664,Rup1p,XV,-,Saccharomyces cerevisiae
NP_014783,SFL1,854307,SGD:S000005666,Sfl1p,XV,-,Saccharomyces cerevisiae
NP_014784,ARP8,854309,SGD:S000005667,Arp8p,XV,-,Saccharomyces cerevisiae
NP_014785,LSC1,854310,SGD:S000005668,succinate--CoA ligase (GDP-forming) subunit alpha,XV,-,Saccharomyces cerevisiae
NP_058184,YOR142W-A,854312,SGD:S000007351,gag protein,XV,-,Saccharomyces cerevisiae
NP_058183,YOR142W-B,854313,SGD:S000007352,gag-pol fusion protein,XV,-,Saccharomyces cerevisiae
NP_014786,THI80,854314,SGD:S000005669,thiamine diphosphokinase,XV,-,Saccharomyces cerevisiae
NP_014787,ELG1,854315,SGD:S000005670,Elg1p,XV,-,Saccharomyces cerevisiae
NP_014788,PNO1,854317,SGD:S000005671,Pno1p,XV,-,Saccharomyces cerevisiae
NP_014790,MDM32,854318,SGD:S000005673,Mdm32p,XV,-,Saccharomyces cerevisiae
NP_014791,SPP2,854319,SGD:S000005674,Spp2p,XV,-,Saccharomyces cerevisiae
NP_014792,SMP3,854320,SGD:S000005675,"glycosylphosphatidylinositol-alpha 1,2 mannosyltransferase",XV,-,Saccharomyces cerevisiae
NP_014793,MRPL23,854321,SGD:S000005676,mitochondrial 54S ribosomal protein YmL23,XV,-,Saccharomyces cerevisiae
NP_014794,RPB2,854322,SGD:S000005677,DNA-directed RNA polymerase II core subunit RPB2,XV,-,Saccharomyces cerevisiae
NP_014795,ATG40,854323,SGD:S000005678,Atg40p,XV,-,Saccharomyces cerevisiae
NP_014796,PDR5,854324,SGD:S000005679,ATP-binding cassette multidrug transporter PDR5,XV,-,Saccharomyces cerevisiae
NP_014797,SLP1,854325,SGD:S000005680,Slp1p,XV,-,Saccharomyces cerevisiae
NP_014798,ISN1,854326,SGD:S000005681,IMP 5'-nucleotidase,XV,-,Saccharomyces cerevisiae
NP_014799,NFI1,854327,SGD:S000005682,SUMO ligase NFI1,XV,-,Saccharomyces cerevisiae
NP_014800,PUP1,854328,SGD:S000005683,proteasome core particle subunit beta 2,XV,-,Saccharomyces cerevisiae
NP_014801,PET123,854329,SGD:S000005684,mitochondrial 37S ribosomal protein PET123,XV,-,Saccharomyces cerevisiae
NP_014802,SME1,854330,SGD:S000005685,mRNA splicing protein SME1,XV,-,Saccharomyces cerevisiae
NP_014803,MTR10,854331,SGD:S000005686,Mtr10p,XV,-,Saccharomyces cerevisiae
NP_014804,PNS1,854332,SGD:S000005687,Pns1p,XV,-,Saccharomyces cerevisiae
NP_014805,YRR1,854333,SGD:S000005688,Yrr1p,XV,-,Saccharomyces cerevisiae
NP_014806,DDP1,854334,SGD:S000005689,polyphosphatase DDP1,XV,-,Saccharomyces cerevisiae
NP_014807,GET4,854335,SGD:S000005690,Get4p,XV,-,Saccharomyces cerevisiae
NP_014808,SEY1,854336,SGD:S000005691,dynamin-like GTPase SEY1,XV,-,Saccharomyces cerevisiae
NP_014809,SWT1,854337,SGD:S000005692,mRNA-processing endoribonuclease,XV,-,Saccharomyces cerevisiae
NP_014810,RPS28A,854338,SGD:S000005693,ribosomal 40S subunit protein S28A,XV,-,Saccharomyces cerevisiae
NP_014811,GLN4,854339,SGD:S000005694,glutamine--tRNA ligase,XV,-,Saccharomyces cerevisiae
NP_014814,LCB4,854342,SGD:S000005697,sphinganine kinase LCB4,XV,-,Saccharomyces cerevisiae
NP_014815,YRM1,854343,SGD:S000005698,Yrm1p,XV,-,Saccharomyces cerevisiae
NP_014816,DCS2,854344,SGD:S000005699,5'-(N(7)-methyl 5'-triphosphoguanosine)-(mRNA) diphosphatase,XV,-,Saccharomyces cerevisiae
NP_014817,MED4,854345,SGD:S000005700,Med4p,XV,-,Saccharomyces cerevisiae
NP_014818,ALE1,854346,SGD:S000005701,lysophospholipid acyltransferase,XV,-,Saccharomyces cerevisiae
NP_014819,HEM15,854347,SGD:S000005702,ferrochelatase HEM15,XV,-,Saccharomyces cerevisiae
NP_014820,MPC54,854349,SGD:S000005703,Mpc54p,XV,-,Saccharomyces cerevisiae
NP_014821,GAC1,854350,SGD:S000005704,protein phosphatase regulator GAC1,XV,-,Saccharomyces cerevisiae
NP_014822,SYC1,854351,SGD:S000005705,cleavage polyadenylation factor subunit SYC1,XV,-,Saccharomyces cerevisiae
NP_014823,DCI1,854352,SGD:S000005706,putative dodecenoyl-CoA isomerase DCI1,XV,-,Saccharomyces cerevisiae
NP_014824,LAS17,854353,SGD:S000005707,actin-binding protein LAS17,XV,-,Saccharomyces cerevisiae
NP_014825,RPS30B,854354,SGD:S000005708,ribosomal 40S subunit protein S30B,XV,-,Saccharomyces cerevisiae
NP_014826,FYV12,854355,SGD:S000005709,Fyv12p,XV,-,Saccharomyces cerevisiae
NP_014827,SER1,854356,SGD:S000005710,O-phospho-L-serine:2-oxoglutarate transaminase,XV,-,Saccharomyces cerevisiae
NP_014828,GSP2,854357,SGD:S000005711,Ran GTPase GSP2,XV,-,Saccharomyces cerevisiae
NP_014829,YOR186W,854358,SGD:S000005712,uncharacterized protein,XV,-,Saccharomyces cerevisiae
NP_014830,TUF1,854359,SGD:S000005713,translation elongation factor Tu,XV,-,Saccharomyces cerevisiae
NP_014831,MSB1,854360,SGD:S000005714,Msb1p,XV,-,Saccharomyces cerevisiae
NP_014832,IES4,854361,SGD:S000005715,Ies4p,XV,-,Saccharomyces cerevisiae
NP_014833,SPR1,854362,SGD:S000005716,"glucan 1,3-beta-glucosidase",XV,-,Saccharomyces cerevisiae
NP_014834,ULS1,854363,SGD:S000005717,translocase ULS1,XV,-,Saccharomyces cerevisiae
NP_014835,THI72,854364,SGD:S000005718,thiamine transporter,XV,-,Saccharomyces cerevisiae
NP_058185,YOR192C-B,854365,SGD:S000007354,gag-pol fusion protein,XV,-,Saccharomyces cerevisiae
NP_058186,YOR192C-A,854366,SGD:S000007353,gag protein,XV,-,Saccharomyces cerevisiae
NP_014836,PEX27,854368,SGD:S000005719,Pex27p,XV,-,Saccharomyces cerevisiae
NP_014837,TOA1,854369,SGD:S000005720,transcription initiation factor IIA large subunit,XV,-,Saccharomyces cerevisiae
NP_014838,SLK19,854370,SGD:S000005721,Slk19p,XV,-,Saccharomyces cerevisiae
NP_014839,LIP5,854371,SGD:S000005722,putative lipoate synthase,XV,-,Saccharomyces cerevisiae
NP_014840,MCA1,854372,SGD:S000005723,Ca(2+)-dependent cysteine protease MCA1,XV,-,Saccharomyces cerevisiae
NP_014841,BFR1,854373,SGD:S000005724,Bfr1p,XV,-,Saccharomyces cerevisiae
NP_014844,MRM1,854376,SGD:S000005727,Mrm1p,XV,-,Saccharomyces cerevisiae
NP_014845,HIS3,854377,SGD:S000005728,imidazoleglycerol-phosphate dehydratase HIS3,XV,-,Saccharomyces cerevisiae
NP_014847,DED1,854379,SGD:S000005730,DEAD-box ATP-dependent RNA helicase DED1,XV,-,Saccharomyces cerevisiae
NP_014848,GEP3,854380,SGD:S000005731,Gep3p,XV,-,Saccharomyces cerevisiae
NP_014849,NOC2,854381,SGD:S000005732,mRNA-binding ribosome synthesis protein NOC2,XV,-,Saccharomyces cerevisiae
NP_014850,RET1,854382,SGD:S000005733,DNA-directed RNA polymerase III core subunit RET1,XV,-,Saccharomyces cerevisiae
NP_014851,PTP2,854383,SGD:S000005734,tyrosine protein phosphatase PTP2,XV,-,Saccharomyces cerevisiae
NP_014852,NPT1,854384,SGD:S000005735,nicotinate phosphoribosyltransferase,XV,-,Saccharomyces cerevisiae
NP_014853,RPB10,854385,SGD:S000005736,DNA-directed RNA polymerase core subunit RPB10,XV,-,Saccharomyces cerevisiae
NP_014854,MGM1,854386,SGD:S000005737,dynamin-related GTPase MGM1,XV,-,Saccharomyces cerevisiae
NP_014855,STE4,854387,SGD:S000005738,G protein subunit beta,XV,-,Saccharomyces cerevisiae
NP_014856,SAS5,854388,SGD:S000005739,Sas5p,XV,-,Saccharomyces cerevisiae
NP_014857,SPR2,854389,SGD:S000005740,Spr2p,XV,-,Saccharomyces cerevisiae
NP_014858,AIM41,854390,SGD:S000005741,Aim41p,XV,-,Saccharomyces cerevisiae
NP_014859,RUD3,854391,SGD:S000005742,Rud3p,XV,-,Saccharomyces cerevisiae
NP_014860,RFC1,854392,SGD:S000005743,replication factor C subunit 1,XV,-,Saccharomyces cerevisiae
NP_014862,STE13,854394,SGD:S000005745,Ste13p,XV,-,Saccharomyces cerevisiae
NP_014863,RCN2,854395,SGD:S000005746,Rcn2p,XV,-,Saccharomyces cerevisiae
NP_014864,MCT1,854396,SGD:S000005747,[acyl-carrier-protein] S-malonyltransferase,XV,-,Saccharomyces cerevisiae
NP_014865,ODC2,854397,SGD:S000005748,mitochondrial 2-oxodicarboxylate carrier,XV,-,Saccharomyces cerevisiae
NP_014866,DSC3,854398,SGD:S000005749,Dsc3p,XV,-,Saccharomyces cerevisiae
NP_014867,RPB8,854399,SGD:S000005750,DNA-directed RNA polymerase core subunit RPB8,XV,-,Saccharomyces cerevisiae
NP_014869,ISU2,854401,SGD:S000005752,putative iron-binding protein ISU2,XV,-,Saccharomyces cerevisiae
NP_014870,HER1,854402,SGD:S000005753,Her1p,XV,-,Saccharomyces cerevisiae
NP_014871,MCP1,854403,SGD:S000005754,Mcp1p,XV,-,Saccharomyces cerevisiae
NP_014872,WTM2,854404,SGD:S000005755,transcriptional modulator,XV,-,Saccharomyces cerevisiae
NP_014873,WTM1,854405,SGD:S000005756,transcriptional modulator,XV,-,Saccharomyces cerevisiae
NP_014874,MKK1,854406,SGD:S000005757,mitogen-activated protein kinase kinase MKK1,XV,-,Saccharomyces cerevisiae
NP_014875,MGE1,854407,SGD:S000005758,Mge1p,XV,-,Saccharomyces cerevisiae
NP_014876,KIN4,854408,SGD:S000005759,putative serine/threonine protein kinase KIN4,XV,-,Saccharomyces cerevisiae
NP_014877,RPL33B,854409,SGD:S000005760,ribosomal 60S subunit protein L33B,XV,-,Saccharomyces cerevisiae
NP_001335817,IRC13,854410,SGD:S000005761,Irc13p,XV,-,Saccharomyces cerevisiae
NP_014879,DFR1,854411,SGD:S000005762,dihydrofolate reductase,XV,-,Saccharomyces cerevisiae
NP_014880,HES1,854412,SGD:S000005763,oxysterol-binding protein related protein HES1,XV,-,Saccharomyces cerevisiae
NP_014881,YOR238W,854413,SGD:S000005764,uncharacterized protein,XV,-,Saccharomyces cerevisiae
NP_014882,ABP140,854414,SGD:S000005765,tRNA(Thr) (cytosine(32)-N(3))-methyltransferase,XV,-,Saccharomyces cerevisiae
NP_014884,MET7,854415,SGD:S000005767,tetrahydrofolate synthase,XV,-,Saccharomyces cerevisiae
NP_014885,SSP2,854416,SGD:S000005768,Ssp2p,XV,-,Saccharomyces cerevisiae
NP_014886,PUS7,854417,SGD:S000005769,pseudouridine synthase PUS7,XV,-,Saccharomyces cerevisiae
NP_014887,ESA1,854418,SGD:S000005770,NuA4 histone acetyltransferase complex catalytic subunit ESA1,XV,-,Saccharomyces cerevisiae
NP_014888,DGA1,854419,SGD:S000005771,diacylglycerol O-acyltransferase,XV,-,Saccharomyces cerevisiae
NP_014889,ENV9,854420,SGD:S000005772,Env9p,XV,-,Saccharomyces cerevisiae
NP_014890,SRL1,854421,SGD:S000005773,Srl1p,XV,-,Saccharomyces cerevisiae
NP_014892,APC5,854423,SGD:S000005775,anaphase promoting complex subunit 5,XV,-,Saccharomyces cerevisiae
NP_014893,CLP1,854424,SGD:S000005776,cleavage polyadenylation factor subunit CLP1,XV,-,Saccharomyces cerevisiae
NP_014894,TUM1,854425,SGD:S000005777,thiosulfate sulfurtransferase,XV,-,Saccharomyces cerevisiae
NP_014895,TMA16,854426,SGD:S000005778,Tma16p,XV,-,Saccharomyces cerevisiae
NP_014896,NAT5,854427,SGD:S000005779,peptide alpha-N-acetyltransferase subunit NAT5,XV,-,Saccharomyces cerevisiae
NP_014897,SEC63,854428,SGD:S000005780,protein-transporting protein SEC63,XV,-,Saccharomyces cerevisiae
NP_014898,OSW1,854429,SGD:S000005781,Osw1p,XV,-,Saccharomyces cerevisiae
NP_014899,TRE2,854430,SGD:S000005782,putative zinc metalloprotease,XV,-,Saccharomyces cerevisiae
NP_014900,CDC31,854431,SGD:S000005783,centrin,XV,-,Saccharomyces cerevisiae
NP_014901,HNT3,854432,SGD:S000005784,DNA 5'-adenosine monophosphate hydrolase,XV,-,Saccharomyces cerevisiae
NP_014902,RPT4,854433,SGD:S000005785,proteasome regulatory particle base subunit RPT4,XV,-,Saccharomyces cerevisiae
NP_014903,GCD1,854434,SGD:S000005786,translation initiation factor eIF2B subunit gamma,XV,-,Saccharomyces cerevisiae
NP_014904,RPN8,854435,SGD:S000005787,proteasome regulatory particle lid subunit RPN8,XV,-,Saccharomyces cerevisiae
NP_014905,GPN2,854436,SGD:S000005788,putative GTPase GPN2,XV,-,Saccharomyces cerevisiae
NP_014907,DSE3,854437,SGD:S000005790,Dse3p,XV,-,Saccharomyces cerevisiae
NP_014908,RBL2,854439,SGD:S000005791,Rbl2p,XV,-,Saccharomyces cerevisiae
NP_014909,PNT1,854440,SGD:S000005792,Pnt1p,XV,-,Saccharomyces cerevisiae
NP_014910,HRK1,854441,SGD:S000005793,putative serine/threonine protein kinase HRK1,XV,-,Saccharomyces cerevisiae
NP_014911,YOR268C,854442,SGD:S000005794,uncharacterized protein,XV,-,Saccharomyces cerevisiae
NP_014912,PAC1,854443,SGD:S000005795,Pac1p,XV,-,Saccharomyces cerevisiae
NP_014913,VPH1,854444,SGD:S000005796,H(+)-transporting V0 sector ATPase subunit a,XV,-,Saccharomyces cerevisiae
NP_014914,FSF1,854445,SGD:S000005797,Fsf1p,XV,-,Saccharomyces cerevisiae
NP_014915,YTM1,854446,SGD:S000005798,Ytm1p,XV,-,Saccharomyces cerevisiae
NP_014916,TPO4,854447,SGD:S000005799,Tpo4p,XV,-,Saccharomyces cerevisiae
NP_014917,MOD5,854448,SGD:S000005800,tRNA dimethylallyltransferase,XV,-,Saccharomyces cerevisiae
NP_014918,RIM20,854449,SGD:S000005801,Rim20p,XV,-,Saccharomyces cerevisiae
NP_014919,CAF20,854450,SGD:S000005802,Caf20p,XV,-,Saccharomyces cerevisiae
NP_014921,HEM4,854452,SGD:S000005804,uroporphyrinogen-III synthase HEM4,XV,-,Saccharomyces cerevisiae
NP_014922,RFM1,854453,SGD:S000005805,Rfm1p,XV,-,Saccharomyces cerevisiae
NP_014923,FSH3,854454,SGD:S000005806,putative serine hydrolase,XV,-,Saccharomyces cerevisiae
NP_014924,PLP2,854456,SGD:S000005807,Plp2p,XV,-,Saccharomyces cerevisiae
NP_014926,YOR283W,854457,SGD:S000005809,phosphoglycerate mutase,XV,-,Saccharomyces cerevisiae
NP_014927,HUA2,854458,SGD:S000005810,Hua2p,XV,-,Saccharomyces cerevisiae
NP_014928,RDL1,854459,SGD:S000005811,thiosulfate sulfurtransferase RDL1,XV,-,Saccharomyces cerevisiae
NP_014929,RDL2,854460,SGD:S000005812,thiosulfate sulfurtransferase RDL2,XV,-,Saccharomyces cerevisiae
NP_014930,RRP36,854461,SGD:S000005813,rRNA-processing protein RRP36,XV,-,Saccharomyces cerevisiae
NP_014931,MPD1,854462,SGD:S000005814,protein disulfide isomerase MPD1,XV,-,Saccharomyces cerevisiae
NP_014932,YOR289W,854463,SGD:S000005815,uncharacterized protein,XV,-,Saccharomyces cerevisiae
NP_014933,SNF2,854465,SGD:S000005816,SWI/SNF catalytic subunit SNF2,XV,-,Saccharomyces cerevisiae
NP_014934,YPK9,854466,SGD:S000005817,putative acid anhydride hydrolase,XV,-,Saccharomyces cerevisiae
NP_014935,YOR292C,854467,SGD:S000005818,uncharacterized protein,XV,-,Saccharomyces cerevisiae
NP_014936,RPS10A,854468,SGD:S000005819,ribosomal 40S subunit protein S10A,XV,-,Saccharomyces cerevisiae
NP_014937,RRS1,854469,SGD:S000005820,Rrs1p,XV,-,Saccharomyces cerevisiae
NP_014938,UAF30,854470,SGD:S000005821,Uaf30p,XV,-,Saccharomyces cerevisiae
NP_014939,YOR296W,854471,SGD:S000005822,uncharacterized protein,XV,-,Saccharomyces cerevisiae
NP_014940,TIM18,854472,SGD:S000005823,Tim18p,XV,-,Saccharomyces cerevisiae
NP_014941,MUM3,854473,SGD:S000005824,Mum3p,XV,-,Saccharomyces cerevisiae
NP_014942,MBF1,854474,SGD:S000007253,multiprotein-bridging factor 1,XV,-,Saccharomyces cerevisiae
NP_014943,BUD7,854475,SGD:S000005825,exomer complex subunit,XV,-,Saccharomyces cerevisiae
NP_014945,RAX1,854477,SGD:S000005827,Rax1p,XV,-,Saccharomyces cerevisiae
NP_014946,YOR302W,854478,SGD:S000005828,uncharacterized protein,XV,-,Saccharomyces cerevisiae
NP_014947,CPA1,854479,SGD:S000005829,carbamoyl-phosphate synthase (glutamine-hydrolyzing) CPA1,XV,-,Saccharomyces cerevisiae
NP_014948,ISW2,854480,SGD:S000005831,DNA translocase,XV,-,Saccharomyces cerevisiae
NP_014949,BIL1,854481,SGD:S000005830,Bil1p,XV,-,Saccharomyces cerevisiae
NP_014950,RRG7,854482,SGD:S000005832,Rrg7p,XV,-,Saccharomyces cerevisiae
NP_014951,MCH5,854483,SGD:S000005833,riboflavin transporter,XV,-,Saccharomyces cerevisiae
NP_014952,SLY41,854484,SGD:S000005834,Sly41p,XV,-,Saccharomyces cerevisiae
NP_014953,SNU66,854485,SGD:S000005835,U4/U6-U5 snRNP complex subunit SNU66,XV,-,Saccharomyces cerevisiae
NP_014955,NOP58,854487,SGD:S000005837,RNA-processing protein NOP58,XV,-,Saccharomyces cerevisiae
NP_014956,DGK1,854488,SGD:S000005838,diacylglycerol kinase,XV,-,Saccharomyces cerevisiae
NP_014957,RPL20B,854489,SGD:S000005839,ribosomal 60S subunit protein L20B,XV,-,Saccharomyces cerevisiae
NP_014958,SPS4,854490,SGD:S000005840,Sps4p,XV,-,Saccharomyces cerevisiae
NP_001335818,YOR314W,854491,SGD:S000005841,uncharacterized protein,XV,-,Saccharomyces cerevisiae
NP_014960,SFG1,854493,SGD:S000005842,Sfg1p,XV,-,Saccharomyces cerevisiae
NP_014961,COT1,854494,SGD:S000005843,metal cation transporter COT1,XV,-,Saccharomyces cerevisiae
NP_014962,FAA1,854495,SGD:S000005844,long-chain fatty acid-CoA ligase FAA1,XV,-,Saccharomyces cerevisiae
NP_014964,HSH49,854497,SGD:S000005846,U2 snRNP complex subunit HSH49,XV,-,Saccharomyces cerevisiae
NP_014965,GNT1,854498,SGD:S000005847,glucose N-acetyltransferase,XV,-,Saccharomyces cerevisiae
NP_014966,PMT3,854499,SGD:S000005848,dolichyl-phosphate-mannose-protein mannosyltransferase PMT3,XV,-,Saccharomyces cerevisiae
NP_014967,LDB19,854500,SGD:S000005849,Ldb19p,XV,-,Saccharomyces cerevisiae
NP_014968,PRO2,854501,SGD:S000005850,glutamate-5-semialdehyde dehydrogenase,XV,-,Saccharomyces cerevisiae
NP_014969,FRT1,854503,SGD:S000005851,Frt1p,XV,-,Saccharomyces cerevisiae
NP_014971,MYO2,854504,SGD:S000005853,myosin 2,XV,-,Saccharomyces cerevisiae
NP_014972,SNC2,854505,SGD:S000005854,SNAP receptor SNC2,XV,-,Saccharomyces cerevisiae
NP_014973,PDR10,854506,SGD:S000005855,ATP-binding cassette multidrug transporter PDR10,XV,-,Saccharomyces cerevisiae
NP_014974,SCD5,854507,SGD:S000005856,Scd5p,XV,-,Saccharomyces cerevisiae
NP_014975,MIP1,854508,SGD:S000005857,DNA-directed DNA polymerase gamma MIP1,XV,-,Saccharomyces cerevisiae
NP_014977,VMA4,854509,SGD:S000005859,H(+)-transporting V1 sector ATPase subunit E,XV,-,Saccharomyces cerevisiae
NP_014979,MRS2,854511,SGD:S000005861,Mrs2p,XV,-,Saccharomyces cerevisiae
NP_014980,ALA1,854513,SGD:S000005862,alanine--tRNA ligase,XV,-,Saccharomyces cerevisiae
NP_014981,KRE5,854514,SGD:S000005863,Kre5p,XV,-,Saccharomyces cerevisiae
NP_014982,TEA1,854515,SGD:S000005864,Tea1p,XV,-,Saccharomyces cerevisiae
NP_014983,YOR338W,854516,SGD:S000005865,uncharacterized protein,XV,-,Saccharomyces cerevisiae
NP_014984,UBC11,854517,SGD:S000005866,putative E2 ubiquitin-protein ligase UBC11,XV,-,Saccharomyces cerevisiae
NP_014985,RPA43,854518,SGD:S000005867,DNA-directed RNA polymerase I subunit RPA43,XV,-,Saccharomyces cerevisiae
NP_014986,RPA190,854519,SGD:S000005868,DNA-directed RNA polymerase I core subunit RPA190,XV,-,Saccharomyces cerevisiae
NP_014987,YOR342C,854520,SGD:S000005869,uncharacterized protein,XV,-,Saccharomyces cerevisiae
NP_001335819,YOR343C,854521,SGD:S000005870,uncharacterized protein,XV,-,Saccharomyces cerevisiae
NP_620390,YOR343W-A,854522,SGD:S000007355,gag protein,XV,-,Saccharomyces cerevisiae
NP_620389,YOR343W-B,854523,SGD:S000007356,gag-pol fusion protein,XV,-,Saccharomyces cerevisiae
NP_014989,TYE7,854525,SGD:S000005871,Tye7p,XV,-,Saccharomyces cerevisiae
NP_014991,REV1,854527,SGD:S000005873,deoxycytidyl transferase,XV,-,Saccharomyces cerevisiae
NP_014992,PYK2,854529,SGD:S000005874,pyruvate kinase PYK2,XV,-,Saccharomyces cerevisiae
NP_014993,PUT4,854530,SGD:S000005875,proline permease PUT4,XV,-,Saccharomyces cerevisiae
NP_014994,CIN1,854531,SGD:S000005876,Cin1p,XV,-,Saccharomyces cerevisiae
NP_014995,MNE1,854532,SGD:S000005877,Mne1p,XV,-,Saccharomyces cerevisiae
NP_014996,MEK1,854533,SGD:S000005878,serine/threonine protein kinase MEK1,XV,-,Saccharomyces cerevisiae
NP_014997,TFB6,854534,SGD:S000005879,TFIIH complex subunit TFB6,XV,-,Saccharomyces cerevisiae
NP_014998,SOG2,854535,SGD:S000005880,Sog2p,XV,-,Saccharomyces cerevisiae
NP_014999,MSC6,854536,SGD:S000005881,Msc6p,XV,-,Saccharomyces cerevisiae
NP_015000,GDS1,854537,SGD:S000005882,Gds1p,XV,-,Saccharomyces cerevisiae
NP_015001,CIR2,854538,SGD:S000005883,putative electron-transferring-flavoprotein dehydrogenase,XV,-,Saccharomyces cerevisiae
NP_015002,SNX3,854539,SGD:S000005884,Snx3p,XV,-,Saccharomyces cerevisiae
NP_015003,HAP5,854540,SGD:S000005885,Hap5p,XV,-,Saccharomyces cerevisiae
NP_015004,VTS1,854541,SGD:S000005886,Vts1p,XV,-,Saccharomyces cerevisiae
NP_015005,PDE2,854542,SGD:S000005887,"3',5'-cyclic-nucleotide phosphodiesterase PDE2",XV,-,Saccharomyces cerevisiae
NP_015006,PRT1,854543,SGD:S000005888,translation initiation factor eIF3 core subunit b,XV,-,Saccharomyces cerevisiae
NP_015007,PRE10,854544,SGD:S000005889,proteasome core particle subunit alpha 7,XV,-,Saccharomyces cerevisiae
NP_015008,PIP2,854545,SGD:S000005890,oleate-activated transcription factor PIP2,XV,-,Saccharomyces cerevisiae
NP_015010,YOR365C,854548,SGD:S000005892,putative flavin adenine dinucleotide transporter,XV,-,Saccharomyces cerevisiae
NP_015012,SCP1,854549,SGD:S000005894,Scp1p,XV,-,Saccharomyces cerevisiae
NP_015013,RAD17,854550,SGD:S000005895,Rad17p,XV,-,Saccharomyces cerevisiae
NP_015014,RPS12,854551,SGD:S000005896,ribosomal 40S subunit protein S12,XV,-,Saccharomyces cerevisiae
NP_015015,MRS6,854552,SGD:S000005897,GTPase-activating protein MRS6,XV,-,Saccharomyces cerevisiae
NP_015016,GPB1,854553,SGD:S000005898,Gpb1p,XV,-,Saccharomyces cerevisiae
NP_015017,NDD1,854554,SGD:S000005899,Ndd1p,XV,-,Saccharomyces cerevisiae
NP_015018,NUD1,854555,SGD:S000005900,Nud1p,XV,-,Saccharomyces cerevisiae
NP_015019,ALD4,854556,SGD:S000005901,aldehyde dehydrogenase (NADP(+)) ALD4,XV,-,Saccharomyces cerevisiae
NP_015020,GDH1,854557,SGD:S000005902,glutamate dehydrogenase (NADP(+)) GDH1,XV,-,Saccharomyces cerevisiae
NP_001335820,YOR376W,854558,SGD:S000005903,uncharacterized protein,XV,-,Saccharomyces cerevisiae
NP_015022,ATF1,854559,SGD:S000005904,alcohol O-acetyltransferase,XV,-,Saccharomyces cerevisiae
NP_015023,AMF1,854560,SGD:S000005905,Amf1p,XV,-,Saccharomyces cerevisiae
NP_015025,RDR1,854562,SGD:S000005907,Rdr1p,XV,-,Saccharomyces cerevisiae
NP_015026,FRE3,854563,SGD:S000005908,ferric-chelate reductase,XV,-,Saccharomyces cerevisiae
NP_015027,FIT2,854564,SGD:S000005909,Fit2p,XV,-,Saccharomyces cerevisiae
NP_015028,FIT3,854565,SGD:S000005910,Fit3p,XV,-,Saccharomyces cerevisiae
NP_015029,FRE5,854566,SGD:S000005911,putative ferric-chelate reductase,XV,-,Saccharomyces cerevisiae
NP_015030,YOR385W,854567,SGD:S000005912,uncharacterized protein,XV,-,Saccharomyces cerevisiae
NP_015031,PHR1,854568,SGD:S000005913,deoxyribodipyrimidine photo-lyase PHR1,XV,-,Saccharomyces cerevisiae
NP_015032,YOR387C,854569,SGD:S000005914,uncharacterized protein,XV,-,Saccharomyces cerevisiae
NP_015033,FDH1,854570,SGD:S000005915,formate dehydrogenase (NAD+),XV,-,Saccharomyces cerevisiae
NP_015034,YOR389W,854571,SGD:S000005916,uncharacterized protein,XV,-,Saccharomyces cerevisiae
NP_015035,FEX1,854572,SGD:S000005917,fluoride transporter,XV,-,Saccharomyces cerevisiae
NP_015036,HSP33,854573,SGD:S000005918,glutathione-independent methylglyoxalase family protein,XV,-,Saccharomyces cerevisiae
